ticker,source,trust,snapshot_date,downloaded_at,contract_symbol,contract_label,option_type,expiration,dte,strike,underlying_price,moneyness,bid,ask,mid,last,volume,open_interest,implied_volatility,iv,iv_rank,iv_percentile,delta,gamma,theta,vega,rho,itm_probability,otm_probability,profit_probability,spread,spread_pct_of_mid,entry_premium_mid,entry_premium_ask,entry_premium_realistic,entry_premium_selected,entry_price_mode,exit_premium_conservative,breakeven_mid,breakeven_ask,barchart_be_bid,barchart_be_ask,barchart_be_mid,moneyness_decimal,moneyness_bucket,links,quality_flags,liquidity_bucket,model_eligible
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,9C Sep-26,call,2026-09-18,137,9.0,18.07,0.5019,8.3,10.0,9.15,0.0,0,10,0.684,0.684,0.3567,0.51,0.967595,0.008863,-0.001632,0.007132,0.017047,0.9519,0.0481,0.5414,1.6999999999999993,0.18579234972677588,9.15,10.0,9.575,9.15,mid,8.3,18.15,19.0,17.3,19.0,18.15,0.5019,deep_itm,,zero_volume;latest_zero;stale_last,usable,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,10C Sep-26,call,2026-09-18,137,10.0,18.07,0.44659999999999994,7.4,8.9,8.15,6.6,0,2,0.5858,0.5858,0.3567,0.51,0.964163,0.011269,-0.001561,0.007812,0.019324,0.9504,0.0496,0.5418999999999999,1.5,0.18404907975460122,8.15,8.9,8.525,8.15,mid,7.4,18.15,18.9,17.4,18.9,18.15,0.44659999999999994,deep_itm,,zero_volume,usable,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,11C Sep-26,call,2026-09-18,137,11.0,18.07,0.39130000000000004,6.6,8.0,7.3,0.0,0,0,0.6267,0.6267,0.3567,0.51,0.927846,0.01888,-0.003155,0.01427,0.024802,0.902,0.098,0.5274,1.4000000000000004,0.19178082191780826,7.3,8.0,7.65,7.3,mid,6.6,18.3,19.0,17.6,19.0,18.3,0.39130000000000004,deep_itm,,zero_volume;zero_open_interest;latest_zero;stale_last,stale_or_wide,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,12C Sep-26,call,2026-09-18,137,12.0,18.07,0.33590000000000003,5.8,7.4,6.6,0.0,0,11,0.6911,0.6911,0.3567,0.51,0.877045,0.02577,-0.005357,0.021646,0.027259,0.8331999999999999,0.1668,0.5142,1.6000000000000005,0.24242424242424251,6.6,7.4,7.0,6.6,mid,5.8,18.6,19.4,17.8,19.4,18.6,0.33590000000000003,deep_itm,,zero_volume;latest_zero;stale_last,usable,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,13C Sep-26,call,2026-09-18,137,13.0,18.07,0.28059999999999996,5.0,6.7,5.85,0.0,0,63,0.6876000000000001,0.6876000000000001,0.3567,0.51,0.835963,0.031683,-0.00659,0.02656,0.028553,0.7828,0.21719999999999998,0.5036999999999999,1.7000000000000002,0.2905982905982906,5.85,6.7,6.2749999999999995,5.85,mid,5.0,18.85,19.7,18.0,19.7,18.85,0.28059999999999996,itm,,zero_volume;latest_zero;stale_last;wide_spread,thin,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,14C Sep-26,call,2026-09-18,137,14.0,18.07,0.22519999999999998,4.6,5.7,5.15,3.0,0,3,0.6816,0.6816,0.3567,0.51,0.790729,0.037365,-0.007688,0.031098,0.029037,0.7295,0.2705,0.47240000000000004,1.1000000000000005,0.21359223300970884,5.15,5.7,5.425000000000001,5.15,mid,4.6,19.15,19.7,18.6,19.7,19.15,0.22519999999999998,itm,,zero_volume,usable,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,15C Sep-26,call,2026-09-18,137,15.0,18.07,0.1699,4.1,4.9,4.5,4.5,21,68,0.6735,0.6735,0.3567,0.51,0.74191,0.042639,-0.008606,0.035101,0.029212,0.6740999999999999,0.3259,0.44659999999999994,0.8000000000000007,0.17777777777777792,4.5,4.9,4.7,4.5,mid,4.1,19.5,19.9,19.1,19.9,19.5,0.1699,itm,,,usable,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,16C Sep-26,call,2026-09-18,137,16.0,18.07,0.11460000000000001,3.2,4.5,3.85,3.49,0,22,0.6509,0.6509,0.3567,0.51,0.690881,0.048232,-0.009127,0.038403,0.029081,0.6199,0.3801,0.4395,1.2999999999999998,0.3376623376623376,3.85,4.5,4.175,3.85,mid,3.2,19.85,20.5,19.2,20.5,19.85,0.11460000000000001,itm,,zero_volume;wide_spread,thin,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,17C Sep-26,call,2026-09-18,137,17.0,18.07,0.0592,3.2,3.8,3.5,3.6,0,29,0.6897,0.6897,0.3567,0.51,0.637192,0.048576,-0.010329,0.041,0.027196,0.5574,0.4426,0.396,0.5999999999999996,0.17142857142857132,3.5,3.8,3.65,3.5,mid,3.2,20.5,20.8,20.2,20.8,20.5,0.0592,itm,,zero_volume,usable,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,18C Sep-26,call,2026-09-18,137,18.0,18.07,0.0039000000000000003,2.3,3.5,2.9,3.1,0,34,0.6533,0.6533,0.3567,0.51,0.581947,0.053466,-0.010228,0.042766,0.026348,0.5039,0.4961,0.3856,1.2000000000000002,0.4137931034482759,2.9,3.5,3.2,2.9,mid,2.3,20.9,21.5,20.3,21.5,20.9,0.0039000000000000003,atm,,zero_volume;wide_spread,thin,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,19C Sep-26,call,2026-09-18,137,19.0,18.07,-0.051500000000000004,2.05,3.3,2.68,2.36,0,8,0.6928,0.6928,0.3567,0.51,0.536469,0.051365,-0.011044,0.043572,0.024371,0.45289999999999997,0.5471,0.35960000000000003,1.25,0.46641791044776115,2.68,3.3,2.9925,2.68,mid,2.05,21.68,22.3,21.05,22.3,21.68,-0.051500000000000004,otm,,zero_volume;wide_spread,thin,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,20C Sep-26,call,2026-09-18,137,20.0,18.07,-0.10679999999999999,1.55,2.7,2.13,2.27,0,9,0.6464,0.6464,0.3567,0.51,0.476507,0.055256,-0.010365,0.043743,0.02291,0.39890000000000003,0.6011,0.3282,1.1500000000000001,0.5399061032863851,2.13,2.7,2.4175,2.13,mid,1.55,22.13,22.7,21.55,22.7,22.13,-0.10679999999999999,otm,,zero_volume;very_wide_spread,stale_or_wide,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,21C Sep-26,call,2026-09-18,137,21.0,18.07,-0.16210000000000002,1.3,2.6,1.95,1.4,0,44,0.6759000000000001,0.6759000000000001,0.3567,0.51,0.437901,0.052332,-0.010728,0.043322,0.021055,0.3583,0.6417,0.3057,1.3,0.6666666666666667,1.95,2.6,2.275,1.95,mid,1.3,22.95,23.6,22.3,23.6,22.95,-0.16210000000000002,otm,,zero_volume;very_wide_spread,stale_or_wide,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,22C Sep-26,call,2026-09-18,137,22.0,18.07,-0.2175,1.0,2.3,1.65,1.2,0,20,0.6676000000000001,0.6676000000000001,0.3567,0.51,0.391203,0.051655,-0.01034,0.042246,0.019378,0.3152,0.6848000000000001,0.2777,1.2999999999999998,0.7878787878787878,1.65,2.3,1.9749999999999999,1.65,mid,1.0,23.65,24.3,23.0,24.3,23.65,-0.2175,otm,,zero_volume;very_wide_spread,stale_or_wide,True
