ticker,source,trust,snapshot_date,downloaded_at,contract_symbol,contract_label,option_type,expiration,dte,strike,underlying_price,moneyness,bid,ask,mid,last,volume,open_interest,implied_volatility,iv,iv_rank,iv_percentile,delta,gamma,theta,vega,rho,itm_probability,otm_probability,profit_probability,spread,spread_pct_of_mid,entry_premium_mid,entry_premium_ask,entry_premium_realistic,entry_premium_selected,entry_price_mode,exit_premium_conservative,breakeven_mid,breakeven_ask,barchart_be_bid,barchart_be_ask,barchart_be_mid,moneyness_decimal,moneyness_bucket,links,quality_flags,liquidity_bucket,model_eligible
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,5C Dec-26,call,2026-12-18,228,5.0,18.07,0.7232999999999999,12.9,14.3,13.6,0.0,0,104,1.4477000000000002,1.4477000000000002,0.3567,0.51,0.949314,0.004567,-0.003704,0.012986,0.015128,0.8693000000000001,0.1307,0.5033,1.4000000000000004,0.10294117647058826,13.6,14.3,13.95,13.6,mid,12.9,18.6,19.3,17.9,19.3,18.6,0.7232999999999999,deep_itm,,zero_volume;latest_zero;stale_last,usable,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,7C Dec-26,call,2026-12-18,228,7.0,18.07,0.6126,10.1,12.2,11.15,0.0,0,596,0.7361,0.7361,0.3567,0.51,0.971084,0.005587,-0.001071,0.0078,0.018332,0.9484999999999999,0.051500000000000004,0.5378000000000001,2.0999999999999996,0.18834080717488785,11.15,12.2,11.675,11.15,mid,10.1,18.15,19.2,17.1,19.2,18.15,0.6126,deep_itm,,zero_volume;latest_zero;stale_last,usable,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,8C Dec-26,call,2026-12-18,228,8.0,18.07,0.5573,9.5,11.2,10.35,0.0,0,0,0.8012,0.8012,0.3567,0.51,0.940767,0.009505,-0.002385,0.014967,0.026592,0.9009,0.09910000000000001,0.5202,1.6999999999999993,0.16425120772946852,10.35,11.2,10.774999999999999,10.35,mid,9.5,18.35,19.2,17.5,19.2,18.35,0.5573,deep_itm,,zero_volume;zero_open_interest;latest_zero;stale_last,stale_or_wide,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,9C Dec-26,call,2026-12-18,228,9.0,18.07,0.5019,8.6,10.5,9.55,0.0,0,0,0.8042,0.8042,0.3567,0.51,0.915606,0.012637,-0.003323,0.020218,0.030952,0.8636,0.1364,0.5165,1.9000000000000004,0.19895287958115185,9.55,10.5,10.025,9.55,mid,8.6,18.55,19.5,17.6,19.5,18.55,0.5019,deep_itm,,zero_volume;zero_open_interest;latest_zero;stale_last,stale_or_wide,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,10C Dec-26,call,2026-12-18,228,10.0,18.07,0.44659999999999994,7.9,9.5,8.7,0.0,0,50,0.7643000000000001,0.7643000000000001,0.3567,0.51,0.894154,0.015892,-0.003863,0.024297,0.034306,0.8362999999999999,0.1637,0.5062,1.5999999999999996,0.18390804597701146,8.7,9.5,9.1,8.7,mid,7.9,18.7,19.5,17.9,19.5,18.7,0.44659999999999994,deep_itm,,zero_volume;latest_zero;stale_last,usable,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,11C Dec-26,call,2026-12-18,228,11.0,18.07,0.39130000000000004,7.1,8.8,7.95,0.0,0,0,0.7539,0.7539,0.3567,0.51,0.864814,0.019303,-0.004651,0.029277,0.037187,0.7976000000000001,0.2024,0.4989,1.700000000000001,0.2138364779874215,7.95,8.8,8.375,7.95,mid,7.1,18.95,19.8,18.1,19.8,18.95,0.39130000000000004,deep_itm,,zero_volume;zero_open_interest;latest_zero;stale_last,stale_or_wide,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,12C Dec-26,call,2026-12-18,228,12.0,18.07,0.33590000000000003,6.4,8.0,7.2,0.0,0,48,0.7309,0.7309,0.3567,0.51,0.834727,0.022931,-0.005263,0.033826,0.039339,0.7606999999999999,0.23929999999999998,0.4875,1.5999999999999996,0.22222222222222215,7.2,8.0,7.6,7.2,mid,6.4,19.2,20.0,18.4,20.0,19.2,0.33590000000000003,deep_itm,,zero_volume;latest_zero;stale_last,usable,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,13C Dec-26,call,2026-12-18,228,13.0,18.07,0.28059999999999996,5.7,7.4,6.55,0.0,0,0,0.7259,0.7259,0.3567,0.51,0.799449,0.026193,-0.005989,0.038483,0.040835,0.7170000000000001,0.28300000000000003,0.47619999999999996,1.7000000000000002,0.25954198473282447,6.55,7.4,6.975,6.55,mid,5.7,19.55,20.4,18.7,20.4,19.55,0.28059999999999996,itm,,zero_volume;zero_open_interest;latest_zero;stale_last;wide_spread,stale_or_wide,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,14C Dec-26,call,2026-12-18,228,14.0,18.07,0.22519999999999998,5.1,6.8,5.95,0.0,0,0,0.7218000000000001,0.7218000000000001,0.3567,0.51,0.762572,0.029169,-0.006642,0.042685,0.041408,0.6727,0.3273,0.46130000000000004,1.7000000000000002,0.28571428571428575,5.95,6.8,6.375,5.95,mid,5.1,19.95,20.8,19.1,20.8,19.95,0.22519999999999998,itm,,zero_volume;zero_open_interest;latest_zero;stale_last;wide_spread,stale_or_wide,True
GPRE,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T07:59:00 CDT,,15C Dec-26,call,2026-12-18,228,15.0,18.07,0.1699,4.6,6.1,5.35,0.0,0,78,0.7078,0.7078,0.3567,0.51,0.724865,0.032238,-0.007102,0.046327,0.041623,0.6304,0.3696,0.4422,1.5,0.28037383177570097,5.35,6.1,5.725,5.35,mid,4.6,20.35,21.1,19.6,21.1,20.35,0.1699,itm,,zero_volume;latest_zero;stale_last;wide_spread,thin,True
