ticker,underlying_conid,fetched_at,market_data_mode,exchange,trading_class,multiplier,expiry_date,strike,option_type,currency,source,warnings,missing_fields
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,270.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,270.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,272.5,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,272.5,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,275.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,275.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,277.5,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,277.5,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,280.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,280.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,282.5,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,282.5,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,285.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,285.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,287.5,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,287.5,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,290.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,290.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,292.5,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,292.5,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,295.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,295.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,297.5,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,297.5,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,300.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,300.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,305.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,305.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,310.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,310.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,315.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,315.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,320.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,320.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,325.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,325.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,330.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,330.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,335.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,335.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,340.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,340.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,345.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,345.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,350.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,350.0,put,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,355.0,call,USD,ibkr,[],[]
AAPL,265598,2026-04-17T18:23:46Z,delayed,SMART,AAPL,100,2026-04-17,355.0,put,USD,ibkr,[],[]
