ticker,source,trust,snapshot_date,downloaded_at,contract_symbol,contract_label,option_type,expiration,dte,strike,underlying_price,moneyness,bid,ask,mid,last,volume,open_interest,implied_volatility,iv,iv_rank,iv_percentile,delta,gamma,theta,vega,rho,itm_probability,otm_probability,profit_probability,spread,spread_pct_of_mid,entry_premium_mid,entry_premium_ask,entry_premium_realistic,entry_premium_selected,entry_price_mode,exit_premium_conservative,breakeven_mid,breakeven_ask,barchart_be_bid,barchart_be_ask,barchart_be_mid,moneyness_decimal,moneyness_bucket,links,quality_flags,liquidity_bucket,model_eligible
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,4C Jun-26,call,2026-06-18,45,4.0,15.26,0.7379000000000001,10.3,12.7,11.5,11.46,0,1,2.734,2.734,0.41869999999999996,0.65,0.968433,0.004688,-0.010732,0.003643,0.00297,0.9185,0.0815,0.527,2.3999999999999986,0.20869565217391292,11.5,12.7,12.1,11.5,mid,10.3,15.5,16.7,14.3,16.7,15.5,0.7379000000000001,deep_itm,,zero_volume;high_iv,usable,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,5C Jun-26,call,2026-06-18,45,5.0,15.26,0.6723,9.1,11.8,10.45,10.9,0,1,2.1768,2.1768,0.41869999999999996,0.65,0.966223,0.006247,-0.00908,0.003864,0.003753,0.9278,0.0722,0.5412,2.700000000000001,0.2583732057416269,10.45,11.8,11.125,10.45,mid,9.1,15.45,16.8,14.1,16.8,15.45,0.6723,deep_itm,,zero_volume;wide_spread;high_iv,thin,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,6C Jun-26,call,2026-06-18,45,6.0,15.26,0.6068,8.1,10.8,9.45,0.0,0,0,1.8468,1.8468,0.41869999999999996,0.65,0.959897,0.00849,-0.008939,0.004466,0.004728,0.925,0.075,0.5485,2.700000000000001,0.28571428571428586,9.45,10.8,10.125,9.45,mid,8.1,15.45,16.8,14.1,16.8,15.45,0.6068,deep_itm,,zero_volume;zero_open_interest;latest_zero;stale_last;wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,7C Jun-26,call,2026-06-18,45,7.0,15.26,0.5413,7.1,9.8,8.45,0.0,0,0,1.5714,1.5714,0.41869999999999996,0.65,0.953145,0.011356,-0.008719,0.005089,0.005573,0.9211,0.0789,0.557,2.700000000000001,0.31952662721893504,8.45,9.8,9.125,8.45,mid,7.1,15.45,16.8,14.1,16.8,15.45,0.5413,deep_itm,,zero_volume;zero_open_interest;latest_zero;stale_last;wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,8C Jun-26,call,2026-06-18,45,8.0,15.26,0.4758,6.1,8.8,7.45,5.1,0,0,1.3344,1.3344,0.41869999999999996,0.65,0.945424,0.015141,-0.008447,0.005769,0.006476,0.9159,0.08410000000000001,0.5670000000000001,2.700000000000001,0.3624161073825505,7.45,8.8,8.125,7.45,mid,6.1,15.45,16.8,14.1,16.8,15.45,0.4758,deep_itm,,zero_volume;zero_open_interest;wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,10C Jun-26,call,2026-06-18,45,10.0,15.26,0.3447,4.1,6.5,5.3,0.0,0,0,0.6593000000000001,0.6593000000000001,0.41869999999999996,0.65,0.972354,0.017048,-0.002397,0.003213,0.009001,0.9661,0.0339,0.6335999999999999,2.4000000000000004,0.45283018867924535,5.3,6.5,5.9,5.3,mid,4.1,15.3,16.5,14.1,16.5,15.3,0.3447,deep_itm,,zero_volume;zero_open_interest;latest_zero;stale_last;wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,11C Jun-26,call,2026-06-18,45,11.0,15.26,0.2792,4.0,5.2,4.6,2.22,0,2,0.9204000000000001,0.9204000000000001,0.41869999999999996,0.65,0.878875,0.040328,-0.010942,0.010646,0.009459,0.8443999999999999,0.15560000000000002,0.5212,1.2000000000000002,0.26086956521739135,4.6,5.2,4.8999999999999995,4.6,mid,4.0,15.6,16.2,15.0,16.2,15.6,0.2792,itm,,zero_volume;wide_spread,thin,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,12C Jun-26,call,2026-06-18,45,12.0,15.26,0.21359999999999998,2.6,4.9,3.75,2.54,0,36,0.8556999999999999,0.8556999999999999,0.41869999999999996,0.65,0.828298,0.055045,-0.012948,0.013514,0.010036,0.7881,0.2119,0.5585,2.3000000000000003,0.6133333333333334,3.75,4.9,4.325,3.75,mid,2.6,15.75,16.9,14.6,16.9,15.75,0.21359999999999998,itm,,zero_volume;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,13C Jun-26,call,2026-06-18,45,13.0,15.26,0.1481,2.1,2.9,2.5,2.68,0,584,0.4907,0.4907,0.41869999999999996,0.65,0.845168,0.089395,-0.007089,0.012594,0.012706,0.8239,0.1761,0.5244,0.7999999999999998,0.31999999999999995,2.5,2.9,2.7,2.5,mid,2.1,15.5,15.9,15.1,15.9,15.5,0.1481,itm,,zero_volume;wide_spread,thin,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,14C Jun-26,call,2026-06-18,45,14.0,15.26,0.08259999999999999,1.65,1.85,1.75,2.13,0,15,0.48100000000000004,0.48100000000000004,0.41869999999999996,0.65,0.725173,0.128588,-0.00972,0.017755,0.01146,0.6951,0.3049,0.44060000000000005,0.20000000000000018,0.1142857142857144,1.75,1.85,1.8,1.75,mid,1.65,15.75,15.85,15.65,15.85,15.75,0.08259999999999999,itm,,zero_volume,usable,True
