ticker,source,trust,snapshot_date,downloaded_at,contract_symbol,contract_label,option_type,expiration,dte,strike,underlying_price,moneyness,bid,ask,mid,last,volume,open_interest,implied_volatility,iv,iv_rank,iv_percentile,delta,gamma,theta,vega,rho,itm_probability,otm_probability,profit_probability,spread,spread_pct_of_mid,entry_premium_mid,entry_premium_ask,entry_premium_realistic,entry_premium_selected,entry_price_mode,exit_premium_conservative,breakeven_mid,breakeven_ask,barchart_be_bid,barchart_be_ask,barchart_be_mid,moneyness_decimal,moneyness_bucket,links,quality_flags,liquidity_bucket,model_eligible
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,12C Jul-26,call,2026-07-17,74,12.0,15.26,0.21359999999999998,3.2,3.8,3.5,3.3,5,348,0.29350000000000004,0.29350000000000004,0.41869999999999996,0.65,0.967059,0.032121,-0.001093,0.004454,0.023035,0.9655,0.0345,0.5119,0.5999999999999996,0.17142857142857132,3.5,3.8,3.65,3.5,mid,3.2,15.5,15.8,15.2,15.8,15.5,0.21359999999999998,itm,,,usable,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,13C Jul-26,call,2026-07-17,74,13.0,15.26,0.1481,2.4,2.9,2.65,2.5,15,194,0.3786,0.3786,0.41869999999999996,0.65,0.847188,0.088776,-0.004283,0.01587,0.020953,0.8264,0.1736,0.47859999999999997,0.5,0.18867924528301888,2.65,2.9,2.775,2.65,mid,2.4,15.65,15.9,15.4,15.9,15.65,0.1481,itm,,,usable,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,14C Jul-26,call,2026-07-17,74,14.0,15.26,0.08259999999999999,1.7,2.1,1.9,2.25,0,3565,0.4372,0.4372,0.41869999999999996,0.65,0.70554,0.113658,-0.007133,0.023456,0.017856,0.6692,0.3308,0.4426,0.40000000000000013,0.21052631578947376,1.9,2.1,2.0,1.9,mid,1.7,15.9,16.1,15.7,16.1,15.9,0.08259999999999999,itm,,zero_volume,usable,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,15C Jul-26,call,2026-07-17,74,15.0,15.26,0.017,1.2,1.3,1.25,1.34,0,216,0.40549999999999997,0.40549999999999997,0.41869999999999996,0.65,0.576645,0.139699,-0.007524,0.02674,0.015279,0.5375,0.4625,0.37170000000000003,0.10000000000000009,0.08000000000000007,1.25,1.3,1.275,1.25,mid,1.2,16.25,16.3,16.2,16.3,16.25,0.017,atm,,zero_volume,usable,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,16C Jul-26,call,2026-07-17,74,16.0,15.26,-0.048499999999999995,0.75,0.85,0.8,0.8,60,1045,0.3993,0.3993,0.41869999999999996,0.65,0.434989,0.142947,-0.007431,0.026941,0.01183,0.3961,0.6039,0.30219999999999997,0.09999999999999998,0.12499999999999997,0.8,0.85,0.8250000000000001,0.8,mid,0.75,16.8,16.85,16.75,16.85,16.8,-0.048499999999999995,atm,,,usable,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,17C Jul-26,call,2026-07-17,74,17.0,15.26,-0.114,0.45,0.55,0.5,0.52,5,146,0.4092,0.4092,0.41869999999999996,0.65,0.314396,0.125905,-0.006849,0.024322,0.00867,0.2789,0.7211,0.2334,0.10000000000000003,0.20000000000000007,0.5,0.55,0.525,0.5,mid,0.45,17.5,17.55,17.45,17.55,17.5,-0.114,otm,,,usable,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,18C Jul-26,call,2026-07-17,74,18.0,15.26,-0.1796,0.25,0.4,0.33,0.39,0,26,0.41450000000000004,0.41450000000000004,0.41869999999999996,0.65,0.217498,0.103089,-0.005738,0.020171,0.006069,0.1881,0.8119,0.16879999999999998,0.15000000000000002,0.4545454545454546,0.33,0.4,0.36750000000000005,0.33,mid,0.25,18.33,18.4,18.25,18.4,18.33,-0.1796,otm,,zero_volume;wide_spread,thin,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,19C Jul-26,call,2026-07-17,74,19.0,15.26,-0.2451,0.15,0.35,0.25,0.25,0,6,0.45030000000000003,0.45030000000000003,0.41869999999999996,0.65,0.166094,0.08044,-0.00527,0.017101,0.004631,0.1398,0.8602,0.13140000000000002,0.19999999999999998,0.7999999999999999,0.25,0.35,0.3,0.25,mid,0.15,19.25,19.35,19.15,19.35,19.25,-0.2451,otm,,zero_volume;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,20C Jul-26,call,2026-07-17,74,20.0,15.26,-0.3106,0.1,0.2,0.15,0.15,2,138,0.4481,0.4481,0.41869999999999996,0.65,0.109504,0.060782,-0.00394,0.012862,0.003084,0.09,0.91,0.0861,0.1,0.6666666666666667,0.15,0.2,0.175,0.15,mid,0.1,20.15,20.2,20.1,20.2,20.15,-0.3106,deep_otm,,very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,21C Jul-26,call,2026-07-17,74,21.0,15.26,-0.3761,0.05,0.75,0.4,0.4,0,5,0.6679,0.6679,0.41869999999999996,0.65,0.182568,0.057582,-0.008257,0.018159,0.00482,0.1442,0.8558,0.1424,0.7,1.7499999999999998,0.4,0.75,0.575,0.4,mid,0.05,21.4,21.75,21.05,21.75,21.4,-0.3761,deep_otm,,zero_volume;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,22C Jul-26,call,2026-07-17,74,22.0,15.26,-0.44170000000000004,0.0,0.75,0.38,0.0,0,0,0.7136,0.7136,0.41869999999999996,0.65,0.16535,0.050613,-0.008276,0.017052,0.004333,0.1274,0.8726,0.1274,0.75,1.9736842105263157,0.38,0.75,0.5675,0.38,mid,0.0,22.38,22.75,22.0,22.75,22.38,-0.44170000000000004,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,23C Jul-26,call,2026-07-17,74,23.0,15.26,-0.5072,0.0,0.65,0.33,0.0,0,0,0.7375,0.7375,0.41869999999999996,0.65,0.143609,0.044612,-0.00779,0.015536,0.003764,0.10830000000000001,0.8917,0.10830000000000001,0.65,1.9696969696969697,0.33,0.65,0.49250000000000005,0.33,mid,0.0,23.33,23.65,23.0,23.65,23.33,-0.5072,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,24C Jul-26,call,2026-07-17,74,24.0,15.26,-0.5727,0.0,0.75,0.38,0.0,0,0,0.8203,0.8203,0.41869999999999996,0.65,0.149845,0.041272,-0.008906,0.015985,0.003849,0.1101,0.8898999999999999,0.1101,0.75,1.9736842105263157,0.38,0.75,0.5675,0.38,mid,0.0,24.38,24.75,24.0,24.75,24.38,-0.5727,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,25C Jul-26,call,2026-07-17,74,25.0,15.26,-0.6383,0.0,0.75,0.38,0.0,0,0,0.8686,0.8686,0.41869999999999996,0.65,0.143937,0.037941,-0.009175,0.015561,0.003657,0.10339999999999999,0.8966,0.10339999999999999,0.75,1.9736842105263157,0.38,0.75,0.5675,0.38,mid,0.0,25.38,25.75,25.0,25.75,25.38,-0.6383,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,26C Jul-26,call,2026-07-17,74,26.0,15.26,-0.7038,0.0,0.75,0.38,0.0,0,0,0.914,0.914,0.41869999999999996,0.65,0.13888,0.03519,-0.009421,0.015188,0.003499,0.0977,0.9023,0.0977,0.75,1.9736842105263157,0.38,0.75,0.5675,0.38,mid,0.0,26.38,26.75,26.0,26.75,26.38,-0.7038,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,27C Jul-26,call,2026-07-17,74,27.0,15.26,-0.7693000000000001,0.0,0.75,0.38,0.0,0,0,0.9570000000000001,0.9570000000000001,0.41869999999999996,0.65,0.134493,0.032881,-0.009646,0.014859,0.00336,0.09269999999999999,0.9073,0.09269999999999999,0.75,1.9736842105263157,0.38,0.75,0.5675,0.38,mid,0.0,27.38,27.75,27.0,27.75,27.38,-0.7693000000000001,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,28C Jul-26,call,2026-07-17,74,28.0,15.26,-0.8349,0.0,0.75,0.38,0.0,0,0,0.9976999999999999,0.9976999999999999,0.41869999999999996,0.65,0.130645,0.030915,-0.009855,0.014566,0.003235,0.0883,0.9117000000000001,0.0883,0.75,1.9736842105263157,0.38,0.75,0.5675,0.38,mid,0.0,28.38,28.75,28.0,28.75,28.38,-0.8349,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,29C Jul-26,call,2026-07-17,74,29.0,15.26,-0.9004000000000001,0.0,0.75,0.38,0.0,0,0,1.0365,1.0365,0.41869999999999996,0.65,0.127238,0.02922,-0.010049,0.014301,0.003132,0.08439999999999999,0.9156,0.08439999999999999,0.75,1.9736842105263157,0.38,0.75,0.5675,0.38,mid,0.0,29.38,29.75,29.0,29.75,29.38,-0.9004000000000001,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,30C Jul-26,call,2026-07-17,74,30.0,15.26,-0.9659,0.0,0.75,0.38,0.0,0,0,1.0733,1.0733,0.41869999999999996,0.65,0.124195,0.027743,-0.01023,0.014062,0.00304,0.081,0.919,0.081,0.75,1.9736842105263157,0.38,0.75,0.5675,0.38,mid,0.0,30.38,30.75,30.0,30.75,30.38,-0.9659,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
