ticker,source,trust,snapshot_date,downloaded_at,contract_symbol,contract_label,option_type,expiration,dte,strike,underlying_price,moneyness,bid,ask,mid,last,volume,open_interest,implied_volatility,iv,iv_rank,iv_percentile,delta,gamma,theta,vega,rho,itm_probability,otm_probability,profit_probability,spread,spread_pct_of_mid,entry_premium_mid,entry_premium_ask,entry_premium_realistic,entry_premium_selected,entry_price_mode,exit_premium_conservative,breakeven_mid,breakeven_ask,barchart_be_bid,barchart_be_ask,barchart_be_mid,moneyness_decimal,moneyness_bucket,links,quality_flags,liquidity_bucket,model_eligible
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,13C Oct-26,call,2026-10-16,165,13.0,15.26,0.1481,2.7,3.9,3.3,3.46,0,36,0.518,0.518,0.41869999999999996,0.65,0.73588,0.060303,-0.005251,0.032844,0.032973,0.6773,0.32270000000000004,0.4675,1.1999999999999997,0.3636363636363636,3.3,3.9,3.5999999999999996,3.3,mid,2.7,16.3,16.9,15.7,16.9,16.3,0.1481,itm,,zero_volume;wide_spread,thin,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,14C Oct-26,call,2026-10-16,165,14.0,15.26,0.08259999999999999,2.0,3.2,2.6,2.8,0,1060,0.48229999999999995,0.48229999999999995,0.41869999999999996,0.65,0.665949,0.072381,-0.005489,0.036724,0.032406,0.6048,0.39520000000000005,0.442,1.2000000000000002,0.46153846153846156,2.6,3.2,2.9000000000000004,2.6,mid,2.0,16.6,17.2,16.0,17.2,16.6,0.08259999999999999,itm,,zero_volume;wide_spread,thin,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,15C Oct-26,call,2026-10-16,165,15.0,15.26,0.017,1.65,1.9,1.78,2.0,0,46,0.3996,0.3996,0.41869999999999996,0.65,0.581504,0.094071,-0.004941,0.039553,0.031513,0.5255,0.47450000000000003,0.3728,0.25,0.1404494382022472,1.78,1.9,1.8425,1.78,mid,1.65,16.78,16.9,16.65,16.9,16.78,0.017,atm,,zero_volume,usable,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,16C Oct-26,call,2026-10-16,165,16.0,15.26,-0.048499999999999995,1.35,1.45,1.4,1.49,0,8132,0.4121,0.4121,0.41869999999999996,0.65,0.490822,0.093418,-0.005199,0.040519,0.027158,0.4322,0.5678,0.32159999999999994,0.09999999999999987,0.07142857142857134,1.4,1.45,1.4249999999999998,1.4,mid,1.35,17.4,17.45,17.35,17.45,17.4,-0.048499999999999995,atm,,zero_volume,liquid,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,17C Oct-26,call,2026-10-16,165,17.0,15.26,-0.114,0.9,1.1,1.0,1.32,0,85,0.3969,0.3969,0.41869999999999996,0.65,0.397798,0.094035,-0.00485,0.039282,0.022759,0.3429,0.6570999999999999,0.2749,0.20000000000000007,0.20000000000000007,1.0,1.1,1.05,1.0,mid,0.9,18.0,18.1,17.9,18.1,18.0,-0.114,otm,,zero_volume,usable,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,18C Oct-26,call,2026-10-16,165,18.0,15.26,-0.1796,0.65,0.85,0.75,0.8,0,391,0.4004,0.4004,0.41869999999999996,0.65,0.32076,0.08663,-0.004535,0.036505,0.018643,0.2698,0.7302,0.2281,0.19999999999999996,0.2666666666666666,0.75,0.85,0.8,0.75,mid,0.65,18.75,18.85,18.65,18.85,18.75,-0.1796,otm,,zero_volume;wide_spread,thin,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,19C Oct-26,call,2026-10-16,165,19.0,15.26,-0.2451,0.45,0.7,0.58,0.0,0,0,0.4083,0.4083,0.41869999999999996,0.65,0.258728,0.076842,-0.004176,0.033029,0.015192,0.21230000000000002,0.7877,0.1884,0.24999999999999994,0.4310344827586206,0.58,0.7,0.6425,0.58,mid,0.45,19.58,19.7,19.45,19.7,19.58,-0.2451,otm,,zero_volume;zero_open_interest;latest_zero;stale_last;wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,20C Oct-26,call,2026-10-16,165,20.0,15.26,-0.3106,0.4,0.55,0.48,0.47,0,6688,0.4269,0.4269,0.41869999999999996,0.65,0.216136,0.066619,-0.003948,0.029939,0.012721,0.17300000000000001,0.8270000000000001,0.1559,0.15000000000000002,0.31250000000000006,0.48,0.55,0.5175,0.48,mid,0.4,20.48,20.55,20.4,20.55,20.48,-0.3106,deep_otm,,zero_volume;wide_spread,thin,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,21C Oct-26,call,2026-10-16,165,21.0,15.26,-0.3761,0.25,0.5,0.38,0.45,0,6,0.43579999999999997,0.43579999999999997,0.41869999999999996,0.65,0.176322,0.057702,-0.003558,0.026473,0.010433,0.1379,0.8621,0.1292,0.25,0.6578947368421053,0.38,0.5,0.4425,0.38,mid,0.25,21.38,21.5,21.25,21.5,21.38,-0.3761,deep_otm,,zero_volume;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,22C Oct-26,call,2026-10-16,165,22.0,15.26,-0.44170000000000004,0.15,0.55,0.35,0.28,3,16,0.4363,0.4363,0.41869999999999996,0.65,0.138748,0.049243,-0.003042,0.022622,0.008288,0.10619999999999999,0.8937999999999999,0.102,0.4,1.142857142857143,0.35,0.55,0.44999999999999996,0.35,mid,0.15,22.35,22.55,22.15,22.55,22.35,-0.44170000000000004,deep_otm,,very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,23C Oct-26,call,2026-10-16,165,23.0,15.26,-0.5072,0.15,0.4,0.28,0.3,1,6,0.48100000000000004,0.48100000000000004,0.41869999999999996,0.65,0.136865,0.044258,-0.003314,0.022414,0.008054,0.1023,0.8976999999999999,0.09880000000000001,0.25,0.8928571428571428,0.28,0.4,0.3425,0.28,mid,0.15,23.28,23.4,23.15,23.4,23.28,-0.5072,deep_otm,,very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,24C Oct-26,call,2026-10-16,165,24.0,15.26,-0.5727,0.1,0.45,0.28,0.42,1,6,0.5659000000000001,0.5659000000000001,0.41869999999999996,0.65,0.160928,0.041911,-0.004331,0.02497,0.009124,0.11699999999999999,0.883,0.1149,0.35,1.2499999999999998,0.28,0.45,0.36750000000000005,0.28,mid,0.1,24.28,24.45,24.1,24.45,24.28,-0.5727,deep_otm,,very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,25C Oct-26,call,2026-10-16,165,25.0,15.26,-0.6383,0.0,0.3,0.15,0.38,1,6,0.4632,0.4632,0.41869999999999996,0.65,0.07849,0.030747,-0.002135,0.014998,0.004729,0.0565,0.9434999999999999,0.0565,0.3,2.0,0.15,0.3,0.22499999999999998,0.15,mid,0.0,25.15,25.3,25.0,25.3,25.15,-0.6383,deep_otm,,very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,26C Oct-26,call,2026-10-16,165,26.0,15.26,-0.7038,0.0,0.75,0.38,0.4,0,1,0.6103999999999999,0.6103999999999999,0.41869999999999996,0.65,0.139017,0.035249,-0.004232,0.022654,0.007821,0.0971,0.9029,0.0971,0.75,1.9736842105263157,0.38,0.75,0.5675,0.38,mid,0.0,26.38,26.75,26.0,26.75,26.38,-0.7038,deep_otm,,zero_volume;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,27C Oct-26,call,2026-10-16,165,27.0,15.26,-0.7693000000000001,0.0,0.75,0.38,0.0,0,0,0.6393,0.6393,0.41869999999999996,0.65,0.134606,0.032927,-0.004332,0.022162,0.00751,0.0922,0.9078,0.0922,0.75,1.9736842105263157,0.38,0.75,0.5675,0.38,mid,0.0,27.38,27.75,27.0,27.75,27.38,-0.7693000000000001,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,28C Oct-26,call,2026-10-16,165,28.0,15.26,-0.8349,0.0,0.75,0.38,0.0,0,0,0.6666,0.6666,0.41869999999999996,0.65,0.13074,0.030951,-0.004425,0.021723,0.007229,0.08779999999999999,0.9122,0.08779999999999999,0.75,1.9736842105263157,0.38,0.75,0.5675,0.38,mid,0.0,28.38,28.75,28.0,28.75,28.38,-0.8349,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,29C Oct-26,call,2026-10-16,165,29.0,15.26,-0.9004000000000001,0.0,0.75,0.38,0.0,0,0,0.6926000000000001,0.6926000000000001,0.41869999999999996,0.65,0.127317,0.029248,-0.004511,0.021328,0.006988,0.084,0.9159999999999999,0.084,0.75,1.9736842105263157,0.38,0.75,0.5675,0.38,mid,0.0,29.38,29.75,29.0,29.75,29.38,-0.9004000000000001,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,30C Oct-26,call,2026-10-16,165,30.0,15.26,-0.9659,0.0,0.75,0.38,0.0,0,0,0.7173,0.7173,0.41869999999999996,0.65,0.12426,0.027765,-0.004592,0.020971,0.006782,0.0805,0.9195,0.0805,0.75,1.9736842105263157,0.38,0.75,0.5675,0.38,mid,0.0,30.38,30.75,30.0,30.75,30.38,-0.9659,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
