ticker,source,trust,snapshot_date,downloaded_at,contract_symbol,contract_label,option_type,expiration,dte,strike,underlying_price,moneyness,bid,ask,mid,last,volume,open_interest,implied_volatility,iv,iv_rank,iv_percentile,delta,gamma,theta,vega,rho,itm_probability,otm_probability,profit_probability,spread,spread_pct_of_mid,entry_premium_mid,entry_premium_ask,entry_premium_realistic,entry_premium_selected,entry_price_mode,exit_premium_conservative,breakeven_mid,breakeven_ask,barchart_be_bid,barchart_be_ask,barchart_be_mid,moneyness_decimal,moneyness_bucket,links,quality_flags,liquidity_bucket,model_eligible
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,14C Jan-27,call,2027-01-15,256,14.0,15.26,0.08259999999999999,2.5,3.6,3.05,3.1,0,58,0.4833,0.4833,0.41869999999999996,0.65,0.660099,0.058003,-0.004398,0.045705,0.045792,0.5843,0.4157,0.4235,1.1,0.3606557377049181,3.05,3.6,3.3249999999999997,3.05,mid,2.5,17.05,17.6,16.5,17.6,17.05,0.08259999999999999,itm,,zero_volume;wide_spread,thin,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,15C Jan-27,call,2027-01-15,256,15.0,15.26,0.017,2.15,2.55,2.35,2.78,0,7383,0.4355,0.4355,0.41869999999999996,0.65,0.591988,0.06846,-0.004248,0.048651,0.044778,0.5188,0.48119999999999996,0.37439999999999996,0.3999999999999999,0.17021276595744678,2.35,2.55,2.45,2.35,mid,2.15,17.35,17.55,17.15,17.55,17.35,0.017,atm,,zero_volume,usable,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,16C Jan-27,call,2027-01-15,256,16.0,15.26,-0.048499999999999995,1.6,2.2,1.9,2.25,0,14,0.4278,0.4278,0.41869999999999996,0.65,0.521371,0.07176,-0.004299,0.050109,0.040933,0.4474,0.5526,0.3452,0.6000000000000001,0.31578947368421056,1.9,2.2,2.05,1.9,mid,1.6,17.9,18.2,17.6,18.2,17.9,-0.048499999999999995,atm,,zero_volume;wide_spread,thin,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,17C Jan-27,call,2027-01-15,256,17.0,15.26,-0.114,1.25,1.75,1.5,1.82,0,2440,0.4172,0.4172,0.41869999999999996,0.65,0.450416,0.07331,-0.004179,0.049932,0.036753,0.3786,0.6214,0.3043,0.5,0.3333333333333333,1.5,1.75,1.625,1.5,mid,1.25,18.5,18.75,18.25,18.75,18.5,-0.114,otm,,zero_volume;wide_spread,thin,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,18C Jan-27,call,2027-01-15,256,18.0,15.26,-0.1796,1.0,1.4,1.2,1.36,0,116,0.4147,0.4147,0.41869999999999996,0.65,0.385896,0.07141,-0.004019,0.048352,0.032277,0.3172,0.6828,0.264,0.3999999999999999,0.33333333333333326,1.2,1.4,1.2999999999999998,1.2,mid,1.0,19.2,19.4,19.0,19.4,19.2,-0.1796,otm,,zero_volume;wide_spread,thin,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,19C Jan-27,call,2027-01-15,256,19.0,15.26,-0.2451,0.75,1.15,0.95,1.05,0,2,0.4117,0.4117,0.41869999999999996,0.65,0.326403,0.067912,-0.003764,0.045651,0.02788,0.2625,0.7375,0.22719999999999999,0.3999999999999999,0.4210526315789473,0.95,1.15,1.0499999999999998,0.95,mid,0.75,19.95,20.15,19.75,20.15,19.95,-0.2451,otm,,zero_volume;wide_spread,thin,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,20C Jan-27,call,2027-01-15,256,20.0,15.26,-0.3106,0.7,1.0,0.85,0.85,0,6012,0.433,0.433,0.41869999999999996,0.65,0.290636,0.061419,-0.003755,0.043427,0.024811,0.2279,0.7720999999999999,0.2002,0.30000000000000004,0.3529411764705883,0.85,1.0,0.925,0.85,mid,0.7,20.85,21.0,20.7,21.0,20.85,-0.3106,deep_otm,,zero_volume;wide_spread,thin,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,21C Jan-27,call,2027-01-15,256,21.0,15.26,-0.3761,0.45,0.85,0.65,0.82,0,1,0.4235,0.4235,0.41869999999999996,0.65,0.239487,0.056962,-0.003332,0.039399,0.020855,0.184,0.816,0.1685,0.39999999999999997,0.6153846153846153,0.65,0.85,0.75,0.65,mid,0.45,21.65,21.85,21.45,21.85,21.65,-0.3761,deep_otm,,zero_volume;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,22C Jan-27,call,2027-01-15,256,22.0,15.26,-0.44170000000000004,0.35,0.7,0.52,0.65,0,917,0.42460000000000003,0.42460000000000003,0.41869999999999996,0.65,0.201809,0.05154,-0.003028,0.035745,0.017758,0.1518,0.8482,0.1416,0.35,0.673076923076923,0.52,0.7,0.6075,0.52,mid,0.35,22.52,22.7,22.35,22.7,22.52,-0.44170000000000004,deep_otm,,zero_volume;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,23C Jan-27,call,2027-01-15,256,23.0,15.26,-0.5072,0.3,0.6,0.45,0.0,0,0,0.4337,0.4337,0.41869999999999996,0.65,0.175635,0.046338,-0.002837,0.032828,0.015518,0.1294,0.8706,0.122,0.3,0.6666666666666666,0.45,0.6,0.525,0.45,mid,0.3,23.45,23.6,23.3,23.6,23.45,-0.5072,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,24C Jan-27,call,2027-01-15,256,24.0,15.26,-0.5727,0.25,0.5,0.38,0.38,2,6,0.4396,0.4396,0.41869999999999996,0.65,0.151522,0.041553,-0.002612,0.02984,0.013456,0.1094,0.8906000000000001,0.1042,0.25,0.6578947368421053,0.38,0.5,0.4425,0.38,mid,0.25,24.38,24.5,24.25,24.5,24.38,-0.5727,deep_otm,,very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,25C Jan-27,call,2027-01-15,256,25.0,15.26,-0.6383,0.2,0.5,0.35,0.39,1,2154,0.4692,0.4692,0.41869999999999996,0.65,0.147901,0.038315,-0.002737,0.029365,0.012988,0.1045,0.8955,0.1009,0.3,0.8571428571428572,0.35,0.5,0.425,0.35,mid,0.2,25.35,25.5,25.2,25.5,25.35,-0.6383,deep_otm,,very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,26C Jan-27,call,2027-01-15,256,26.0,15.26,-0.7038,0.15,0.45,0.3,0.37,1,5,0.4868,0.4868,0.41869999999999996,0.65,0.137984,0.035241,-0.002707,0.028025,0.012059,0.0956,0.9044,0.0932,0.30000000000000004,1.0000000000000002,0.3,0.45,0.375,0.3,mid,0.15,26.3,26.45,26.15,26.45,26.3,-0.7038,deep_otm,,very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,27C Jan-27,call,2027-01-15,256,27.0,15.26,-0.7693000000000001,0.0,0.95,0.48,0.22,0,1,0.5462,0.5462,0.41869999999999996,0.65,0.156746,0.034205,-0.003299,0.030517,0.013247,0.1061,0.8939,0.1061,0.95,1.9791666666666667,0.48,0.95,0.7175,0.48,mid,0.0,27.48,27.95,27.0,27.95,27.48,-0.7693000000000001,deep_otm,,zero_volume;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,28C Jan-27,call,2027-01-15,256,28.0,15.26,-0.8349,0.0,0.95,0.48,0.0,0,0,0.5689,0.5689,0.41869999999999996,0.65,0.152489,0.032253,-0.00337,0.02997,0.01279,0.1013,0.8987,0.1013,0.95,1.9791666666666667,0.48,0.95,0.7175,0.48,mid,0.0,28.48,28.95,28.0,28.95,28.48,-0.8349,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,29C Jan-27,call,2027-01-15,256,29.0,15.26,-0.9004000000000001,0.0,0.95,0.48,0.0,0,0,0.5904,0.5904,0.41869999999999996,0.65,0.148713,0.030565,-0.003437,0.029476,0.01237,0.09699999999999999,0.903,0.09699999999999999,0.95,1.9791666666666667,0.48,0.95,0.7175,0.48,mid,0.0,29.48,29.95,29.0,29.95,29.48,-0.9004000000000001,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
PBI,barchart_options_screener,manually_downloaded_barchart,2026-05-05,2026-05-05T08:01:00 CDT,,30C Jan-27,call,2027-01-15,256,30.0,15.26,-0.9659,0.0,0.75,0.38,0.0,0,0,0.5746,0.5746,0.41869999999999996,0.65,0.124341,0.027793,-0.002962,0.02609,0.010531,0.0801,0.9198999999999999,0.0801,0.75,1.9736842105263157,0.38,0.75,0.5675,0.38,mid,0.0,30.38,30.75,30.0,30.75,30.38,-0.9659,deep_otm,,zero_volume;zero_open_interest;latest_zero;stale_last;very_wide_spread,stale_or_wide,True
