ticker,underlying_conid,fetched_at,market_data_mode,exchange,trading_class,multiplier,expiry_date,strike,option_type,currency,source,warnings,missing_fields
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-06-18,21.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-06-18,21.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-06-18,22.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-06-18,22.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-06-18,23.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-06-18,23.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-06-18,24.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-06-18,24.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-06-18,25.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-06-18,25.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-06-18,26.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-06-18,26.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-06-18,27.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-06-18,27.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-06-18,28.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-06-18,28.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-06-18,30.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-06-18,30.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,1.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,1.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,2.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,2.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,3.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,3.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,4.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,4.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,5.0,call,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,5.0,put,USD,ibkr,[],[]
GPRE,38333348,2026-04-19T17:13:36Z,delayed,SMART,GPRE,100,2026-09-18,6.0,call,USD,ibkr,[],[]
